date,weighted_ili_National,weighted_ili_Region 1,weighted_ili_Region 2,weighted_ili_Region 3,weighted_ili_Region 4,weighted_ili_Region 5,weighted_ili_Region 6,weighted_ili_Region 7,weighted_ili_Region 8,weighted_ili_Region 9,weighted_ili_Region 10,unweighted_ili_National,unweighted_ili_Region 1,unweighted_ili_Region 2,unweighted_ili_Region 3,unweighted_ili_Region 4,unweighted_ili_Region 5,unweighted_ili_Region 6,unweighted_ili_Region 7,unweighted_ili_Region 8,unweighted_ili_Region 9,unweighted_ili_Region 10
12/2/2012,2.83038,1.24499,2.35364,2.512,4.20506,2.13984,4.60617,2.31408,1.68848,2.19283,1.14642,2.97657,1.29219,2.70666,2.62624,4.72987,2.5101,4.70096,2.23927,1.90585,1.76628,1.31652
12/9/2012,3.43761,1.69905,2.82647,3.36875,4.69834,2.96882,5.55733,2.79395,2.42542,2.4589,1.55655,3.62552,1.84907,3.19756,3.65543,5.2121,3.40169,5.75432,2.69846,2.56104,2.03447,1.70473
12/16/2012,4.30554,2.62753,3.82049,4.46606,4.95339,4.16172,7.18653,4.08107,3.18065,3.05562,1.53785,4.5532,2.78491,4.01838,5.07796,5.53354,4.55663,7.24731,4.32918,3.47322,2.54047,1.91888
12/23/2012,6.06082,3.9292,5.50971,7.13075,6.29569,5.71232,9.25411,6.71975,4.09753,4.82703,3.39459,6.02598,4.14427,5.11892,7.01276,6.52386,5.99424,9.05061,6.89419,4.81578,3.27322,3.84911
12/30/2012,4.64931,3.21719,4.52392,4.82033,4.44941,4.48158,7.66877,5.80882,3.74481,3.41933,2.7755,4.96368,3.10056,4.7167,6.03559,4.7746,4.65144,7.405,6.18247,4.32719,2.9252,2.75072
1/6/2013,4.32584,3.28461,4.7772,5.11067,3.48011,3.82974,7.26613,5.06625,3.85313,3.49033,2.56788,4.69072,3.06671,5.31685,6.11893,3.75821,3.96729,6.89569,5.52516,4.17969,3.09342,2.71231
1/13/2013,4.51113,3.02114,5.32368,5.16413,3.12769,3.70465,7.3695,5.21627,4.13787,4.68634,3.00818,4.70473,2.81097,5.91447,5.72568,3.33814,3.8255,6.73411,5.703,4.36192,4.08702,2.95477
1/20/2013,4.2171,2.50428,4.6393,3.59356,2.49331,3.31545,7.10997,5.34475,3.97647,5.57853,3.69316,4.1646,2.44899,4.97979,3.31724,2.81438,3.45205,6.57881,5.71792,4.17891,5.07878,3.48022
1/27/2013,3.78956,2.21254,3.82508,3.05049,2.53531,2.97914,5.82086,5.16544,3.44291,5.49148,2.78231,3.69533,2.17857,4.03909,3.4548,2.73516,3.17701,5.39727,5.60388,3.63424,4.54742,2.79344
2/3/2013,3.29206,1.87401,3.5781,2.58184,2.28238,2.68669,4.4613,4.34939,2.97312,4.98836,2.439,3.2363,1.87207,3.65976,2.84403,2.47271,2.89049,4.3701,4.76438,3.1364,4.37169,2.5723
2/10/2013,3.0197,1.5552,3.71476,2.75565,2.15986,2.43442,3.85266,3.42581,2.63255,4.49215,2.09196,2.89421,1.57151,3.16456,2.83909,2.32915,2.65489,3.71666,3.67367,2.66645,4.01134,2.13388
2/17/2013,2.71499,1.50586,3.43487,2.63728,2.03482,2.29596,3.28524,3.06399,2.17155,3.81698,1.8586,2.71742,1.42217,3.40706,2.76926,2.21169,2.43505,3.32377,3.26561,2.32335,3.35383,1.88307
2/24/2013,2.4845,1.32621,2.77153,2.56368,1.94851,2.14368,3.22203,2.37917,2.10319,3.47363,1.41838,2.52297,1.28255,2.8698,2.69406,2.22137,2.41769,3.16205,2.51853,2.06768,3.16366,1.29172
3/3/2013,2.57808,1.30083,2.98609,3.30856,2.20722,1.9789,3.14942,2.26166,1.79868,3.60806,1.02992,2.55227,1.25402,2.95295,2.9728,2.4498,2.24547,3.15576,2.23793,1.7701,3.09417,0.937556
3/10/2013,2.39237,1.18804,2.86258,2.64646,2.04859,2.14009,3.04121,1.90794,1.75337,3.14503,1.07185,2.43225,1.2122,2.74198,2.71645,2.31047,2.45176,3.18152,1.89974,1.7017,2.78746,1.14304
3/17/2013,2.06778,1.19612,2.53803,2.23987,1.83444,1.77107,2.56286,1.51602,1.21262,2.89597,0.654524,2.10851,1.13867,2.55372,2.37687,1.94252,2.11537,2.61251,1.65729,1.27715,2.47738,0.83225
3/24/2013,1.90281,1.18515,2.1803,2.11309,1.73148,1.5748,2.33966,1.50791,1.24913,2.61787,0.738623,1.94725,1.23215,2.27941,2.24829,1.77597,1.908,2.49484,1.42633,1.2228,2.16443,0.793073
3/31/2013,1.65902,1.19767,1.92619,1.6873,1.44116,1.39945,2.23433,1.1312,1.16801,2.23024,0.721545,1.74859,1.26317,2.0166,1.92515,1.55589,1.73596,2.41288,1.08834,1.19105,1.86174,0.66997
4/7/2013,1.43006,1.24114,1.61129,1.52749,1.18925,1.22036,2.02133,1.02376,1.01314,1.8563,0.425599,1.49713,1.31268,1.68755,1.6226,1.23946,1.45884,2.09722,1.02141,1.00945,1.65607,0.433688
4/14/2013,1.27757,1.05995,1.39264,1.14475,1.02839,1.13168,1.9546,0.926927,1.01639,1.68062,0.404495,1.32313,1.07537,1.67089,1.15497,1.03719,1.36569,1.93265,0.844123,0.926832,1.50482,0.47626
4/21/2013,1.19009,0.783118,1.4588,1.09053,0.861119,0.971924,1.87992,0.949618,1.00657,1.64367,0.374257,1.22647,0.81103,1.59396,1.10808,0.86406,1.23527,1.87937,0.945938,0.934198,1.4702,0.415956
4/28/2013,1.09556,0.805735,1.43681,1.05401,0.68861,0.843975,1.65645,0.840615,1.00405,1.61538,0.43933,1.19614,0.809229,1.58228,1.07017,0.821246,1.12282,1.76952,0.807375,0.958751,1.49527,0.43475
5/5/2013,1.08589,0.690938,1.26071,1.2852,0.703683,0.857398,1.73602,0.769543,0.929267,1.54832,0.209236,1.19049,0.739415,1.52334,1.00162,0.907083,1.16595,1.91816,0.70701,0.896292,1.37807,0.203384
5/12/2013,1.07343,0.623383,1.33755,1.13242,0.760478,0.852781,1.63421,0.603697,0.738568,1.61454,0.316906,1.17426,0.639365,1.47701,0.9239,0.92751,1.21809,1.87254,0.585987,0.771248,1.45881,0.305188
5/19/2013,1.01677,0.595752,1.18383,1.08424,0.817835,0.816745,1.47642,0.729762,0.784251,1.42814,0.301519,1.13342,0.615812,1.40342,0.984832,0.952326,1.10151,1.72979,0.814359,0.819707,1.26724,0.362498
5/26/2013,1.04847,0.581825,1.37482,1.31233,0.619213,0.994613,1.51067,0.770442,0.802426,1.41205,0.265127,1.14306,0.63608,1.44906,0.992396,0.833967,1.297,1.63769,0.739223,0.913889,1.23819,0.245374
6/2/2013,0.920349,0.408342,1.14817,1.03461,0.583142,0.878761,1.3348,0.184536,0.731714,1.418,0.344682,1.00881,0.557038,1.2698,0.887863,0.651368,1.22065,1.42228,0.210993,0.743305,1.25603,0.311412
6/9/2013,0.920779,0.47561,1.21075,1.19998,0.503904,0.860912,1.24818,0.169888,0.681907,1.46578,0.349294,1.02358,0.646574,1.34305,0.95769,0.700283,1.18467,1.31163,0.177561,0.715249,1.29585,0.31183
6/16/2013,0.904333,0.391668,1.16455,0.849521,0.509231,0.793133,1.58591,0.257195,0.655891,1.42122,0.284769,1.00138,0.546372,1.2788,0.846348,0.62742,1.09397,1.54003,0.251457,0.719679,1.22815,0.257041
6/23/2013,0.83057,0.430542,1.13266,0.783896,0.475328,0.771008,1.42071,0.123,0.617954,1.26664,0.188386,0.909498,0.56812,1.16026,0.787941,0.609847,1.00396,1.34103,0.140318,0.649455,1.08985,0.167625
6/30/2013,0.862837,0.430427,0.743763,0.785548,0.637141,0.92703,1.55464,0.100862,0.561213,1.24862,0.152616,0.950042,0.586668,1.21405,0.804411,0.633886,1.09102,1.46876,0.122063,0.586407,1.03274,0.143575
7/7/2013,0.732182,0.384096,0.968167,0.617311,0.35574,0.717799,1.42515,0.104753,0.499137,1.06856,0.247997,0.829299,0.518669,1.11282,0.67076,0.47705,0.948489,1.33907,0.0978953,0.566875,0.923237,0.238176
7/14/2013,0.724558,0.388478,0.877442,0.636361,0.377015,0.666799,1.35908,0.131559,0.573639,1.12243,0.223801,0.802109,0.525148,1.01518,0.677668,0.497201,0.827758,1.30814,0.145406,0.609074,0.946372,0.236635
7/21/2013,0.740848,0.343594,0.877353,0.653406,0.532806,0.624777,1.20512,0.13277,0.718513,1.16379,0.237772,0.806333,0.452304,0.9732,0.708835,0.570782,0.81389,1.22122,0.123625,0.748588,1.00007,0.20654
7/28/2013,0.726037,0.343561,0.888017,0.762736,0.364307,0.669585,1.37829,0.124041,0.508805,1.08253,0.196758,0.796937,0.465079,0.966184,0.761363,0.536082,0.798004,1.49746,0.118782,0.582397,0.937861,0.123411
8/4/2013,0.755639,0.392263,1.15352,0.706269,0.462664,0.538487,1.161,0.706188,0.507189,1.15876,0.212315,0.779136,0.531588,0.915282,0.648268,0.538462,0.713946,1.21405,0.862417,0.661562,0.99551,0.22094
8/11/2013,0.761847,0.335119,0.765286,0.741413,0.550082,0.722201,1.29592,0.470713,0.465935,1.10472,0.123412,0.797653,0.45286,0.786257,0.746103,0.596913,0.883865,1.32053,0.660899,0.572875,0.97883,0.167224
8/18/2013,0.779896,0.413557,0.801036,0.807802,0.624262,0.64833,1.41086,0.46699,0.443358,1.03191,0.127551,0.825485,0.449537,0.858019,0.722628,0.771335,0.77196,1.41378,0.55889,0.54438,0.849803,0.162973
8/25/2013,0.899138,0.333156,0.82326,0.923451,0.659895,0.731347,1.69677,0.199123,0.748055,1.36851,0.117555,0.935469,0.406107,0.824108,0.777888,0.854275,0.839949,1.71471,0.221361,0.97704,1.18966,0.15639
9/1/2013,0.999524,0.304002,0.672693,0.797436,0.727483,0.730498,2.33453,0.703354,0.694425,1.46948,0.13834,1.04345,0.345695,0.814387,0.945491,0.87167,0.941123,2.13561,0.78457,0.795122,1.2959,0.160299
9/8/2013,1.0558,0.338289,0.676719,1.19409,0.7342,0.819736,2.29547,0.859606,0.355212,1.51529,0.204708,1.09107,0.402783,0.864747,1.1329,0.895653,1.03654,2.25613,0.919693,0.431088,1.32095,0.258956
9/15/2013,1.0967,0.460903,0.885106,1.20483,0.666963,0.886773,2.4592,0.760087,0.387416,1.49047,0.299062,1.20108,0.473186,1.23161,1.22463,0.85203,1.13413,2.36611,0.825253,0.455958,1.34702,0.319421
9/22/2013,1.24709,0.98459,0.84529,1.19383,0.974491,0.887615,2.63031,0.878809,0.591698,1.70996,0.34105,1.26179,0.610641,1.41626,1.22736,1.0157,1.13465,2.58086,0.357187,0.649766,1.61056,0.336854
9/29/2013,1.15746,0.621395,1.60751,0.926323,0.943459,0.885838,2.1557,0.649922,0.687334,1.36535,0.429608,1.13249,0.615189,1.43147,1.094,1.02004,1.13913,2.09784,0.339711,0.760655,1.11037,0.472829
10/6/2013,1.27184,0.654441,1.69064,1.05393,1.00106,1.03914,2.23693,0.848308,0.735041,1.60314,0.405647,1.21121,0.644258,1.35107,1.17362,1.09219,1.24152,2.21748,0.443926,0.849184,1.33749,0.448486
10/13/2013,1.31623,0.741983,1.96094,1.04182,1.0157,0.987201,2.43559,0.708172,0.644746,1.60277,0.511438,1.25682,0.734524,1.45593,1.23231,1.19934,1.24377,2.34977,0.398099,0.72014,1.33103,0.547827
10/20/2013,1.37444,0.80209,1.69922,1.12691,1.23721,1.11493,2.39649,0.912239,0.811668,1.59993,0.513327,1.37097,0.687364,1.60804,1.32535,1.45576,1.34964,2.41742,0.491462,0.907251,1.28281,0.496902
10/27/2013,1.46781,0.905562,2.01973,1.10398,1.29089,1.17731,2.51041,0.796841,0.71632,1.80107,0.535649,1.42956,0.722909,1.69468,1.33421,1.54214,1.41782,2.50366,0.501769,0.9095,1.46095,0.525892
11/3/2013,1.5834,0.955454,1.78105,1.12149,1.49248,1.2143,2.91517,0.893907,0.753484,2.06682,0.379759,1.53588,0.775028,1.75241,1.33524,1.77416,1.45459,2.85511,0.527024,0.942172,1.6793,0.398577
11/10/2013,1.60253,0.851659,1.54163,1.25863,1.47521,1.16591,3.29638,0.864878,0.706757,2.0459,0.503713,1.60267,0.794038,1.76395,1.44038,1.81447,1.43983,3.17205,0.468759,0.870961,1.61715,0.534071
11/17/2013,1.72344,0.692049,1.85574,1.18203,1.69768,1.20015,3.70307,1.03842,0.953634,1.9743,0.469309,1.73267,0.709011,1.91311,1.46272,2.00787,1.49496,3.43496,0.580976,1.27163,1.65793,0.48484
11/24/2013,2.11076,0.91993,2.02846,1.51288,2.16364,1.68542,4.39287,1.121,0.995917,2.34894,0.680224,2.09858,0.932446,2.25215,1.75907,2.48965,1.98714,4.13207,0.569211,1.35856,1.9494,0.656018
12/1/2013,2.1708,0.825554,2.02368,1.51609,2.28842,1.56576,4.94593,1.2566,1.52746,2.13631,0.653257,2.21374,0.822261,2.29557,1.76527,2.78632,1.91821,4.61421,0.656758,1.64348,1.83676,0.639777
12/8/2013,2.36971,1.06768,1.77828,1.60178,2.36927,1.72177,5.60209,1.52616,1.60235,2.51824,0.860692,2.41674,1.03107,2.32225,1.87832,2.80848,2.08861,5.34457,0.802976,1.7326,2.09016,0.916975
12/15/2013,3.15997,1.1724,2.23377,2.00486,3.24327,2.14509,8.00422,2.80787,2.00255,2.94052,1.50751,3.03071,1.14087,2.62572,2.30199,3.66139,2.51292,6.90014,1.35933,2.27853,2.56776,1.80688
12/22/2013,4.59053,1.58812,2.93452,3.30628,4.60815,3.59674,9.86221,4.4809,3.6625,4.53268,3.58097,4.38724,1.73616,3.36772,3.30091,4.97333,4.03615,9.21926,2.30112,3.84198,3.70459,4.72831
12/29/2013,4.28195,1.60948,3.33508,3.59339,3.8926,3.3706,8.5737,4.06436,2.96215,4.56574,3.99164,4.2112,1.74458,3.49941,3.73505,4.23496,3.89165,8.26957,2.09829,3.01586,3.73771,4.9901
1/5/2014,3.56288,1.39198,2.746,3.19906,3.03608,2.79666,6.94006,3.04754,2.56638,4.15641,3.36928,3.46492,1.42247,2.85504,3.72458,3.22867,3.08383,6.88999,1.69006,2.66115,3.45834,3.89874
1/12/2014,3.36378,1.67317,3.07594,3.35458,2.82366,2.51919,5.78707,3.06195,2.25814,4.19337,2.75802,3.31698,1.74284,3.12066,4.15443,2.91163,2.6772,5.7519,1.81746,2.37225,3.58346,2.96014
1/19/2014,3.39659,1.87667,2.96352,3.47033,2.92565,2.64636,5.30023,2.95351,2.09262,4.64163,2.40345,3.2407,1.87731,3.03058,4.11163,2.99851,2.69733,5.10502,1.71393,2.22662,3.84931,2.40274
1/26/2014,3.11922,2.03318,3.30294,3.01876,2.65887,2.22933,5.2044,2.75317,1.78441,4.0091,1.7524,2.88598,1.8238,2.81737,3.36736,2.59137,2.27611,4.80805,1.67764,1.93347,3.43975,1.87689
2/2/2014,2.83572,2.24365,3.43908,2.8051,2.2635,2.03344,4.56823,2.0535,1.76779,3.61715,1.59128,2.62172,2.09386,2.80725,3.02796,2.27908,2.05615,4.08569,1.15321,1.8639,3.10237,1.65111
2/9/2014,2.48484,1.75096,3.12549,2.41601,1.97001,1.91478,3.88266,1.59839,1.50211,3.26964,1.23503,2.34067,1.68162,2.54201,2.81101,2.04474,1.94789,3.64261,0.966601,1.65271,2.72491,1.26717
2/16/2014,2.2741,1.78771,2.38968,2.07722,1.52724,1.98346,3.7722,1.38378,1.50934,3.20835,1.29149,2.12059,1.5355,2.26706,2.39059,1.55525,2.00191,3.4244,0.891492,1.63533,2.49641,1.23944
2/23/2014,2.07244,1.51318,2.29577,1.97427,1.35391,1.81723,3.59481,1.29389,1.2317,2.90276,0.663587,1.91094,1.29378,2.02248,2.20385,1.38942,1.88872,3.28347,0.75502,1.36813,2.36285,0.783102
3/2/2014,1.98207,1.53377,2.34059,1.76977,1.34508,1.75243,3.43723,1.09709,1.37325,2.59216,0.828104,1.9023,1.30422,2.35945,2.01316,1.42609,1.76914,3.16521,0.625914,1.43353,2.10456,1.00366
3/9/2014,1.82441,1.35777,2.53132,1.61044,1.14658,1.64571,3.19107,1.36946,1.12482,2.19768,0.601935,1.76619,1.24036,2.69082,1.66655,1.05182,1.77612,2.78015,0.734178,1.23264,1.84029,0.616421
3/16/2014,1.82036,1.69082,2.88815,1.66132,1.04407,1.61678,3.00339,0.989103,0.995314,2.19878,0.814837,1.85791,1.38938,3.33704,1.71377,1.03332,1.65121,2.78187,0.586841,1.12442,1.8148,0.814361
3/23/2014,1.75391,1.59596,3.36103,1.78393,0.961299,1.50233,2.85576,0.834714,0.906605,1.85634,0.669393,1.82094,1.31223,3.5743,1.75482,0.936132,1.68954,2.68909,0.403899,1.01688,1.51007,0.680142
3/30/2014,1.74542,1.82481,3.27897,1.89554,0.870891,1.45804,2.7703,0.988517,0.937978,1.87645,0.752904,1.83453,1.60484,3.50437,1.78461,0.910819,1.64196,2.59806,0.495124,1.07236,1.53245,0.886525
4/6/2014,1.67236,1.96088,3.24824,1.65647,0.839411,1.33854,2.87728,0.650163,0.903504,1.74535,0.633137,1.75446,1.84231,3.25429,1.6767,0.80887,1.57427,2.67498,0.396323,1.00132,1.50997,0.729269
4/13/2014,1.51659,1.73466,2.64559,1.29142,0.786355,1.22855,2.61257,0.623494,0.795865,1.81881,0.764785,1.51636,1.56414,2.52507,1.34172,0.800096,1.43858,2.46615,0.359968,0.879096,1.58537,0.88581
4/20/2014,1.44778,1.55579,2.26093,1.22479,0.830922,1.21509,2.46958,0.664668,1.04149,1.72456,0.764892,1.40334,1.39936,1.96921,1.27901,0.784769,1.47101,2.3187,0.387939,1.04438,1.42177,0.924992
4/27/2014,1.29028,1.25236,1.93125,1.10672,0.738279,1.21623,2.1299,0.526637,0.792352,1.63584,0.515472,1.2593,1.04013,1.68189,1.26215,0.721856,1.39635,2.01211,0.312087,0.884706,1.46427,0.646534
5/4/2014,1.37388,1.29032,2.31498,1.20115,0.798053,1.2569,2.13556,0.643012,0.629662,1.67282,0.753909,1.32482,1.0388,1.71094,1.25428,0.731062,1.55181,2.0276,0.320752,1.18838,1.47009,0.874036
5/11/2014,1.34208,1.0337,2.11871,1.26516,0.69315,1.177,2.35974,0.47847,0.656589,1.73996,0.643924,1.27576,0.902297,1.60424,1.21439,0.635477,1.3623,2.1584,0.265668,1.11401,1.51824,0.884422
5/18/2014,1.34563,0.513504,1.92708,1.30065,0.819168,1.2187,2.23412,0.503571,0.620827,1.93795,0.578593,1.29483,0.679552,1.56386,1.22433,0.792226,1.4297,2.19835,0.248299,1.14727,1.54174,0.609826
5/25/2014,1.21291,0.480187,2.0679,1.18371,0.720762,0.754199,2.22923,0.509952,0.553812,1.75837,0.364697,1.2261,0.657505,1.57215,1.18426,0.689758,1.20369,2.15621,0.306662,1.0792,1.47322,0.371389
6/1/2014,1.19291,0.549795,2.28772,1.11592,0.75304,0.852767,1.97798,0.25283,0.313055,1.692,0.355279,1.14538,0.727748,1.54071,1.0857,0.696737,1.19401,1.92871,0.159655,0.269644,1.37623,0.398818
6/8/2014,1.14146,0.445091,2.42802,0.983726,0.683328,0.813025,1.74785,0.154496,0.578178,1.66181,0.358122,1.0678,0.608294,1.41798,0.990139,0.628556,1.13225,1.72225,0.148945,0.82613,1.34124,0.36427
6/15/2014,1.06503,0.440756,2.25842,0.973807,0.62098,0.761923,1.54353,0.216845,0.41578,1.56216,0.366764,1.07269,0.590406,1.61295,0.986798,0.612018,1.09123,1.51133,0.200832,0.345817,1.17455,0.386022
6/22/2014,1.12669,0.469904,2.14216,0.885961,0.565835,0.761998,2.31159,0.148706,0.601304,1.57548,0.269915,1.01298,0.644947,1.49581,0.870208,0.598252,0.923741,1.64896,0.114723,0.735812,1.14896,0.269374
6/29/2014,0.947353,0.702276,1.2183,0.940359,0.584482,0.697358,1.52067,0.225714,0.653074,1.58372,0.281227,0.994705,0.73407,1.3625,1.00182,0.569116,0.809821,1.50673,0.157596,0.777698,1.17021,0.293772
7/6/2014,0.944187,0.355917,2.10032,1.09684,0.513198,0.528833,1.49204,0.136949,0.398048,1.32916,0.335847,0.880862,0.483666,1.31149,0.842145,0.465752,0.726552,1.45062,0.146885,0.612701,1.00013,0.334608
7/13/2014,0.934822,0.401355,2.4807,0.731122,0.514565,0.487223,1.40095,0.213722,0.413482,1.34247,0.256796,0.858173,0.51498,1.28118,0.780552,0.489989,0.650579,1.40392,0.155745,0.535452,1.03081,0.313129
7/20/2014,0.81736,0.391262,1.71497,0.780306,0.546305,0.477651,1.25428,0.217949,0.468005,1.16051,0.144182,0.805152,0.530265,1.13268,0.738839,0.526981,0.63345,1.22244,0.155628,0.78165,0.909137,0.180723
7/27/2014,0.852792,0.533088,1.75775,0.795476,0.514144,0.547902,1.33401,0.313622,0.423257,1.1291,0.393134,0.818781,0.484108,1.25705,0.760813,0.444612,0.651512,1.3724,0.166681,0.577555,0.839907,0.419776
8/3/2014,0.746994,0.357373,1.27839,0.590702,0.560621,0.60005,1.20459,0.325167,0.443939,0.96479,0.218287,0.783735,0.480391,1.15856,0.663619,0.532143,0.703334,1.20784,0.171125,0.612153,0.752706,0.21901
8/10/2014,0.761098,0.39934,1.14079,0.947829,0.520256,0.585832,1.21144,0.222623,0.580092,0.983098,0.17977,0.848703,0.538777,1.12508,0.788199,0.584821,0.702245,1.24384,0.276663,0.713694,0.778349,0.182983
8/17/2014,0.767627,0.37084,1.21291,0.727044,0.578199,0.543032,1.23828,0.238344,0.539453,1.07318,0.197823,0.834146,0.496169,1.10336,0.779327,0.670612,0.747741,1.31664,0.154141,0.697644,0.813008,0.260156
8/24/2014,0.862176,0.378678,1.55421,0.792145,0.636997,0.550582,1.36612,0.277064,0.620358,1.21635,0.154741,0.905981,0.471923,1.17037,0.891319,0.694236,0.682008,1.5233,0.206523,0.750741,1.00159,0.145278
8/31/2014,0.984907,0.443777,1.49242,0.911794,0.714489,0.704256,1.68378,0.289342,0.488969,1.45951,0.192155,1.04506,0.542794,1.19363,0.975329,0.744,0.932002,1.71714,0.347996,0.422439,1.11671,0.21978
9/7/2014,1.16287,0.453362,1.68177,1.35921,0.760687,0.870702,1.82467,0.639136,0.73186,1.69385,0.245647,1.16816,0.524449,1.33362,1.28666,0.74378,1.3048,1.80059,0.315514,1.08184,1.26092,0.271213
9/14/2014,1.22731,0.532114,1.63851,1.52953,0.787284,0.968542,1.94603,0.546197,0.614969,1.72977,0.616897,1.27649,0.603344,1.62966,1.39766,0.800748,1.34266,1.90027,0.354837,0.930008,1.33987,0.591922
9/21/2014,1.2071,0.594496,2.00253,1.36316,0.871105,0.781532,1.91276,0.488454,0.580802,1.64848,0.382256,1.29758,0.635506,1.79156,1.40764,1.01091,1.13788,1.80696,0.276683,0.91572,1.32254,0.374471
9/28/2014,1.16191,0.83061,1.79583,1.16226,0.82892,0.744546,1.60474,0.697022,0.635856,1.79314,0.46365,1.20612,0.681009,1.64979,1.32102,0.911243,1.01395,1.64727,0.437619,0.813397,1.50153,0.546008
10/5/2014,1.30905,0.911129,1.70441,1.35853,1.11516,0.810322,1.79716,0.855509,0.654219,1.86112,1.06759,1.32485,0.754363,1.61354,1.56139,1.1628,1.04025,1.85474,0.536455,0.866615,1.54926,1.00433
10/12/2014,1.37072,0.924083,2.30625,1.26894,1.12567,0.881259,1.93309,0.969308,0.696669,1.75594,0.777402,1.41192,0.779527,1.95394,1.54382,1.04337,1.13501,2.20357,0.56031,0.899389,1.47919,0.843617
10/19/2014,1.43373,0.785985,2.3166,1.32822,1.32159,1.01134,2.02657,0.904469,0.77018,1.71349,0.729107,1.42547,0.627508,1.95329,1.49734,1.2173,1.19461,2.19023,0.55867,1.06212,1.4221,0.802178
10/26/2014,1.42791,1.03529,1.93681,1.34486,1.31158,1.06422,2.10772,0.708,0.766405,1.75748,0.841509,1.43909,0.809285,1.84473,1.54539,1.22004,1.26694,2.21109,0.471052,0.988313,1.46802,0.942479
11/2/2014,1.61605,1.17701,2.52737,1.36456,1.47672,1.18259,2.23149,0.771349,0.796432,2.06486,0.888481,1.61532,0.935551,2.07039,1.53567,1.5112,1.41913,2.53587,0.502444,1.05155,1.7121,1.16416
11/9/2014,1.65976,1.12824,2.30887,1.35488,1.68447,1.23456,2.25351,1.09371,0.788175,2.07612,0.922181,1.66473,0.880312,1.94914,1.57217,1.74161,1.51924,2.60525,0.582536,1.1976,1.72713,1.1317
11/16/2014,2.05459,1.00111,2.77034,1.69956,2.18983,1.46924,3.52525,1.02392,0.746717,2.24469,1.00522,2.0058,0.811084,2.17689,1.7926,2.30004,1.82442,3.67982,0.647857,1.24731,1.84994,1.2931
11/23/2014,2.53541,1.14027,2.9469,2.22858,3.05208,1.85963,4.20214,1.84161,0.988785,2.5211,1.05653,2.62227,1.00608,2.45444,2.23142,3.09104,2.60148,4.81184,1.00656,1.66688,2.18369,1.33495
11/30/2014,2.54253,1.10299,2.44648,2.1379,2.90953,2.40791,4.41652,1.78968,1.3198,2.25959,1.31247,2.60749,0.983363,2.33738,2.2917,3.16435,3.11597,4.65076,0.970964,1.73401,1.9515,1.52545
12/7/2014,3.60563,1.23213,2.89594,2.88804,3.78803,3.87368,7.57329,3.69204,1.83396,2.43678,1.47179,3.4178,1.15966,2.55852,3.10475,4.49862,4.43107,6.04865,2.0656,2.32996,2.15188,1.79288
12/14/2014,4.90976,1.31102,3.61748,4.55031,5.68061,4.89175,10.6204,4.88784,2.41592,2.79274,2.04804,4.46555,1.24935,2.89274,4.98503,6.44013,5.21334,7.90353,2.52241,2.96143,2.48083,2.56205
12/21/2014,5.98221,1.96586,5.24892,7.27542,7.51699,6.61818,7.53666,6.37908,3.78394,4.26144,2.60812,6.11497,1.98979,3.86713,8.99934,8.18046,6.11677,7.35707,3.2928,4.45417,3.78475,3.6897
12/28/2014,5.47421,1.89326,4.53391,6.99667,5.20532,4.81118,9.56718,5.80073,4.39019,4.70759,3.18799,5.30979,1.95961,3.80711,8.11542,5.32412,4.56835,7.30457,3.0148,4.51964,4.37336,4.45828
1/4/2015,4.21374,1.94392,4.28873,4.87801,3.45636,3.18768,7.71853,4.49153,3.40459,4.04087,3.10944,4.07898,1.9055,3.35711,5.89402,3.67655,3.09148,5.70935,4.72868,3.45328,3.87245,3.33184
1/11/2015,4.21022,2.61241,4.61791,4.1229,3.00525,2.61885,8.83368,3.5907,3.34664,4.46735,3.64237,3.93762,2.55973,3.61062,4.72836,3.21156,2.47511,6.58423,4.01302,3.57125,4.28829,3.73233
1/18/2015,4.25968,3.93773,5.05069,4.53899,3.3436,2.25666,7.27476,4.18716,3.18808,5.00536,3.40026,4.15076,3.77874,3.91855,4.56116,3.6579,2.19637,6.21332,4.95617,3.5052,4.84553,3.68038
1/25/2015,3.97761,3.59462,5.2279,4.2482,3.04968,1.91831,6.39277,4.15542,3.0139,5.00751,2.76483,3.87899,3.46639,3.76759,4.33969,3.5345,1.99028,5.35649,4.92245,3.11153,4.63337,3.17531
2/1/2015,3.63443,3.55818,5.17198,3.54571,2.84584,1.90558,5.85114,3.24206,2.78426,4.44297,2.16804,3.45794,3.20075,3.61492,3.37101,3.11478,1.99139,5.03891,3.85041,2.92228,4.05371,2.46405
2/8/2015,3.26527,3.26275,4.86393,2.65549,2.60627,1.87613,5.49937,2.67652,2.07342,3.9262,1.80664,3.06359,2.78569,3.30552,2.80105,2.88473,2.00117,4.52796,3.08221,2.40853,3.63124,2.14136
2/15/2015,2.93083,2.93637,3.68552,2.5889,2.58839,1.82722,4.97422,2.386,1.98697,3.43436,1.18081,2.82646,2.31584,2.64693,2.54303,3.17673,1.98855,4.15804,2.74801,2.19352,3.15139,1.53229
2/22/2015,2.54474,1.94445,3.39765,1.82815,2.36768,1.6269,4.26325,2.40328,1.52456,3.08144,1.07433,2.3599,1.66832,2.23968,1.76317,2.75487,1.84283,3.68883,2.70847,1.84385,2.78503,1.44238
